school_name,meal_date,dish_category,dish_name,is_veg,ingredients,ingredient_count,summary,score,reference
新北市新莊區丹鳳國小,2026-03-31,附餐,蜜棗,False,蜜棗李(進口),1,高糖水果，營養價值偏低,1,"[""蜜棗李""]"
新北市新莊區民安國小,2026-03-31,附餐,蜜棗,False,蜜棗李(進口),1,高糖水果，營養價值偏低,1,"[""蜜棗李""]"
新北市板橋區重慶國小,2026-03-31,附餐,蜜棗,False,蜜棗李(進口),1,高糖水果，營養價值偏低,1,"[""蜜棗李""]"
臺北市大安區和平實驗國小,2026-03-31,附餐,蜜棗,False,蜜棗李(進口),1,高糖水果，營養價值偏低,1,"[""蜜棗李""]"
臺北市萬華區華江國小,2026-03-31,附餐,蜜棗,False,蜜棗李(進口),1,高糖水果，營養價值偏低,1,"[""蜜棗李""]"
新北市中和區錦和國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市土城區土城國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市土城區安和國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市土城區樂利國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市土城區清水國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市土城區清水高中,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市新莊區中信國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市新莊區光華國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市新莊區裕民國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市板橋區國光國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市板橋區文德國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市樹林區文林國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市樹林區樹林國小,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市樹林區樹林高中,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市鶯歌區鶯歌工商,2026-03-31,主菜,鷹嘴豆麵筋,True,胡蘿蔔、雪蓮子、麵筋,3,高纖維豆製品配蔬菜，營養豐富,4,"[""胡蘿蔔"", ""雪蓮子"", ""麵筋""]"
新北市中和區錦和國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市土城區土城國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市土城區安和國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市土城區樂利國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市土城區清水高中,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市新莊區中信國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市新莊區裕民國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市板橋區文德國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市樹林區文林國小,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市樹林區樹林高中,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市樹林區育林國中,2026-03-31,主食,香Q米飯,True,白米,1,純素白米煮飯，熱量中性,3,"[""白米"", ""煮""]"
新北市中和區錦和國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市土城區土城國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市土城區安和國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市土城區樂利國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市土城區清水國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市土城區清水高中,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市新莊區中信國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市新莊區光華國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市新莊區裕民國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市板橋區國光國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市板橋區文德國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市板橋區莒光國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市樹林區文林國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市樹林區樹林國小,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市樹林區樹林高中,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市樹林區育林國中,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市鶯歌區鶯歌工商,2026-03-31,副菜,塔香豆包,True,日式炸豆皮,1,高加工炸豆皮，營養價值低,1,"[""日式炸豆皮""]"
新北市中和區錦和國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市土城區土城國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市土城區安和國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市土城區樂利國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市土城區清水國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市土城區清水高中,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市新莊區裕民國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市板橋區國光國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市板橋區文德國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市板橋區莒光國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市樹林區文林國小,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市樹林區樹林高中,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市樹林區育林國中,2026-03-31,副菜,彩椒山藥,True,冷凍玉米筍、山藥、甜椒(紅皮)、甜椒(青皮),4,多種蔬菜搭配，纖維與礦物質保留度佳,5,"[""冷凍玉米筍"", ""山藥"", ""甜椒(紅皮)"", ""甜椒(青皮)""]"
新北市中和區錦和國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市土城區土城國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市土城區安和國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市土城區樂利國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市土城區清水國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市土城區清水高中,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市新莊區中信國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市新莊區光華國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市板橋區國光國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市板橋區文德國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市板橋區莒光國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市樹林區文林國小,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市樹林區樹林高中,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市樹林區育林國中,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市鶯歌區鶯歌工商,2026-03-31,副菜,金菇水蓮,True,金針菇、龍骨瓣莕菜,2,原型蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""金針菇"", ""龍骨瓣莕菜""]"
新北市中和區錦和國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市土城區土城國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市土城區安和國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市土城區樂利國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市土城區清水國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市土城區清水高中,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市板橋區國光國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市板橋區文德國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市板橋區莒光國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市樹林區文林國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市樹林區樹林國小,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市樹林區育林國中,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市鶯歌區鶯歌工商,2026-03-31,副菜,鮮炒時瓜,True,木耳、胡蘿蔔、隼人瓜、香菇,4,多種蔬菜炒製，營養豐富但油量略高,4,"[""木耳"", ""胡蘿蔔"", ""隼人瓜"", ""香菇"", ""炒""]"
新北市中和區錦和國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市土城區土城國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市土城區安和國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市土城區清水國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市土城區清水高中,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市新莊區光華國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市新莊區裕民國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市板橋區國光國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市板橋區文德國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市樹林區文林國小,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市樹林區樹林高中,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市樹林區育林國中,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市鶯歌區鶯歌工商,2026-03-31,附餐,酸辣湯,True,木耳、胡蘿蔔、豆腐、麻竹筍干,4,蔬菜豐富且低熱量,4,"[""木耳"", ""胡蘿蔔"", ""豆腐""]"
新北市中和區錦和高中,2026-03-31,蔬菜,履歷油麥菜,False,本島萵苣、福山萵苣,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""本島萵苣"", ""福山萵苣"", ""燙""]"
新北市土城區中正國中,2026-03-31,蔬菜,履歷油麥菜,False,本島萵苣、福山萵苣,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""本島萵苣"", ""福山萵苣"", ""燙""]"
新北市土城區清水高中,2026-03-31,蔬菜,履歷油麥菜,False,本島萵苣、福山萵苣,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""本島萵苣"", ""福山萵苣"", ""燙""]"
新北市五股區五股國中,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市五股區五股國小,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市五股區德音國小,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市五股區成州國小,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市汐止區樟樹國際實中附設國中,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市汐止區汐止國小,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市汐止區白雲國小,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市蘆洲區鷺江國中,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
臺北市中山區大直高中,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
臺北市士林區士林國中,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
臺北市文山區國立政治大學附屬高中,2026-03-31,主菜,家常豆腐(素1),False,傳統豆腐、甜椒(紅皮)、素肉,3,豆腐搭蔬菜營養佳，但素肉加工度高,3,"[""傳統豆腐"", ""甜椒(紅皮)"", ""素肉""]"
新北市五股區五股國中,2026-03-31,主菜,紅燒魚,False,大蒜、球莖甘藍、甜椒(紅皮)、鯔(含皮),4,營養豐富魚以重油糖紅燒，鈉糖油偏高,3,"[""鯔(含皮)"", ""紅燒""]"
臺北市士林區士林國中,2026-03-31,主菜,紅燒魚,False,大蒜、球莖甘藍、甜椒(紅皮)、鯔(含皮),4,營養豐富魚以重油糖紅燒，鈉糖油偏高,3,"[""鯔(含皮)"", ""紅燒""]"
臺北市士林區百齡高中,2026-03-31,主菜,紅燒魚,False,大蒜、球莖甘藍、甜椒(紅皮)、鯔(含皮),4,營養豐富魚以重油糖紅燒，鈉糖油偏高,3,"[""鯔(含皮)"", ""紅燒""]"
臺北市文山區北政國中,2026-03-31,主菜,紅燒魚,False,大蒜、球莖甘藍、甜椒(紅皮)、鯔(含皮),4,營養豐富魚以重油糖紅燒，鈉糖油偏高,3,"[""鯔(含皮)"", ""紅燒""]"
臺北市文山區國立政治大學附屬高中,2026-03-31,主菜,紅燒魚,False,大蒜、球莖甘藍、甜椒(紅皮)、鯔(含皮),4,營養豐富魚以重油糖紅燒，鈉糖油偏高,3,"[""鯔(含皮)"", ""紅燒""]"
臺北市松山區西松高中,2026-03-31,主菜,紅燒魚,False,大蒜、球莖甘藍、甜椒(紅皮)、鯔(含皮),4,營養豐富魚以重油糖紅燒，鈉糖油偏高,3,"[""鯔(含皮)"", ""紅燒""]"
新北市五股區五股國中,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市五股區五股國小,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市五股區德音國小,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市五股區成州國小,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市汐止區北峰國小,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市汐止區樟樹國小,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市汐止區樟樹國際實中附設國中,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市汐止區汐止國小,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
新北市汐止區白雲國小,2026-03-31,主食,紅藜飯,False,白米、紅藜,2,糙米搭配營養米，纖維與礦物質保留度佳,4,"[""紅藜"", ""煮""]"
